%OpenBCI Raw EEG Data
%Number of channels = 4
%Sample Rate = 200.0 Hz
%First Column = SampleIndex
%Last Column = Timestamp 
%Other Columns = EEG data in microvolts followed by Accel Data (in G) interleaved with Aux Data
50, 0.00, -33.95, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:00.735, 1556921940735
51, 0.00, -26.84, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:00.751, 1556921940751
52, 0.00, -25.55, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:00.751, 1556921940751
53, 0.00, -27.20, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:00.758, 1556921940758
54, 0.00, -31.72, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:00.758, 1556921940758
55, 0.00, -30.91, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:00.769, 1556921940769
56, 0.00, -43.37, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:00.769, 1556921940769
57, 0.00, -53.39, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:00.786, 1556921940786
58, 0.00, -55.12, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:00.786, 1556921940786
59, 0.00, -51.01, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:00.789, 1556921940789
60, 0.00, -53.28, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:00.789, 1556921940789
61, 0.00, -51.24, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:00.794, 1556921940794
62, 0.00, -51.81, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:00.794, 1556921940794
63, 0.00, -52.47, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:00.810, 1556921940810
64, 0.00, -55.16, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:00.810, 1556921940810
65, 0.00, -50.10, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:00.811, 1556921940811
66, 0.00, -40.63, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:00.811, 1556921940811
67, 0.00, -41.82, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:00.825, 1556921940825
68, 0.00, -35.75, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:00.825, 1556921940825
69, 0.00, -35.40, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:00.840, 1556921940840
70, 0.00, -36.54, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:00.840, 1556921940840
71, 0.00, -35.04, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:00.841, 1556921940841
72, 0.00, -37.37, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:00.841, 1556921940841
73, 0.00, -46.15, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:00.854, 1556921940854
74, 0.00, -52.37, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:00.854, 1556921940854
75, 0.00, -57.86, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:00.870, 1556921940870
76, 0.00, -62.30, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:00.870, 1556921940870
77, 0.00, -61.18, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:00.871, 1556921940871
78, 0.00, -59.38, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:00.871, 1556921940871
79, 0.00, -57.57, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:00.884, 1556921940884
80, 0.00, -60.49, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:00.884, 1556921940884
81, 0.00, -59.97, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:00.901, 1556921940901
82, 0.00, -52.05, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:00.901, 1556921940901
83, 0.00, -49.94, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:00.905, 1556921940905
84, 0.00, -50.78, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:00.905, 1556921940905
85, 0.00, -48.37, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:00.936, 1556921940936
86, 0.00, -52.12, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:00.936, 1556921940936
87, 0.00, -45.66, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:00.940, 1556921940940
88, 0.00, -46.16, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:00.940, 1556921940940
89, 0.00, -44.60, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:00.941, 1556921940941
90, 0.00, -46.13, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:00.941, 1556921940941
91, 0.00, -48.15, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:00.963, 1556921940963
92, 0.00, -47.38, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:00.963, 1556921940963
93, 0.00, -51.91, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:00.966, 1556921940966
94, 0.00, -54.41, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:00.966, 1556921940966
95, 0.00, -48.21, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:00.967, 1556921940967
96, 0.00, -41.72, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:00.967, 1556921940967
97, 0.00, -45.16, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:00.974, 1556921940974
98, 0.00, -38.66, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:00.974, 1556921940974
99, 0.00, -35.90, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:00.990, 1556921940990
100, 0.00, -20.55, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:00.990, 1556921940990
101, 0.00, -25.42, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:00.991, 1556921940991
102, 0.00, -24.52, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:00.992, 1556921940992
103, 0.00, -17.31, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.003, 1556921941003
104, 0.00, -14.43, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.003, 1556921941003
105, 0.00, -10.86, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.019, 1556921941019
